,Date,Closing Day Market Value,Stay or Change Decision,Market Decision,Current Portfolio Value,Current Draw Down,Under/Over EMA,Under/Over EMA Rates,One Day Yield,Two Day Yield,Three Day Yield
5074,3/23/1982,113.550003,Stay,Short,52491.190729954214,-14.566129942891559,Under,Under,Up,Up,Up
5075,3/24/1982,112.970001,Stay,Short,52773.95283535514,-14.10591060639036,Under,Under,Up,Up,Up
5076,3/25/1982,113.209999,Change,Long,52656.94920472626,-14.296343950278168,Under,Under,Down,Up,Up
5077,3/26/1982,111.940002,Stay,Long,52066.240185117895,-15.257773038111456,Under,Under,Up,Down,Up
5078,3/29/1982,112.300003,Stay,Long,52233.68612220911,-14.985240557287426,Under,Under,Down,Down,Down
5079,3/30/1982,112.269997,Stay,Long,52219.72954212083,-15.007956076465446,Under,Under,Up,Down,Down
5080,3/31/1982,111.959999,Stay,Long,52075.54131595923,-15.242634657887411,Under,Under,Down,Up,Down
5081,4/1/1982,113.790001,Stay,Long,52926.72339536679,-13.857263547882336,Under,Under,Down,Down,Up
5082,4/2/1982,115.120003,Change,Short,53545.342319267525,-12.850408720920981,Under,Under,Up,Up,Up
5083,4/5/1982,114.730003,Stay,Short,53726.74158056283,-12.555166020146903,Under,Under,Up,Up,Up
5084,4/6/1982,115.360001,Change,Long,53433.71293487687,-13.032095022716828,Under,Under,Down,Up,Up
5085,4/7/1982,115.459999,Change,Short,53480.03110737811,-12.9567082639917,Under,Under,Up,Up,Up
5086,4/8/1982,116.220001,Stay,Short,53128.00502948364,-13.52966059708457,Under,Under,Up,Up,Up
5087,4/12/1982,116.0,Stay,Short,53229.907510217716,-13.363805656922889,Under,Under,Up,Up,Up
5088,4/13/1982,115.989998,Change,Long,53234.540346488015,-13.35626532250851,Under,Under,Down,Up,Up
5089,4/14/1982,115.830002,Stay,Long,53161.10889839646,-13.47578123950559,Over,Under,Down,Down,Up
5090,4/15/1982,116.349998,Stay,Long,53399.76523531624,-13.087347786326664,Over,Under,Down,Down,Down
5091,4/16/1982,116.809998,Stay,Long,53610.88592659674,-12.743730934538766,Over,Under,Up,Up,Up
5092,4/19/1982,116.699997,Stay,Long,53560.400084941204,-12.825900928698585,Over,Under,Up,Up,Up
5093,4/20/1982,115.440002,Stay,Long,52982.11526883256,-13.767108570369246,Over,Under,Down,Up,Up
5094,4/21/1982,115.720001,Stay,Long,53110.62305674092,-13.557951233665422,Over,Under,Down,Down,Down
5095,4/22/1982,117.190002,Change,Short,53785.29181174753,-12.459870547263064,Over,Under,Up,Down,Down
5096,4/23/1982,118.639999,Change,Long,53119.80405306349,-13.543008382571564,Over,Under,Up,Up,Up
5097,4/26/1982,119.260002,Stay,Long,53397.4038351767,-13.091191165565519,Over,Under,Up,Up,Up
5098,4/27/1982,118.0,Stay,Long,52833.251273556496,-14.009397363054976,Over,Under,Up,Up,Up
5099,4/28/1982,117.260002,Stay,Long,52501.925000031675,-14.548659006869668,Over,Under,Down,Down,Up
5100,4/29/1982,116.139999,Stay,Long,52000.45550913221,-15.36484318420175,Over,Under,Down,Down,Down
5101,4/30/1982,116.440002,Stay,Long,52134.77867762222,-15.146220821804368,Over,Under,Down,Down,Down
5102,5/3/1982,116.82,Change,Short,52304.91876082093,-14.869303389424427,Over,Under,Up,Down,Down
5103,5/4/1982,117.459999,Change,Long,52018.36598131394,-15.33569236990784,Over,Under,Up,Up,Down
5104,5/5/1982,117.669998,Stay,Long,52111.366193562455,-15.184326627617883,Over,Under,Up,Up,Up
5105,5/6/1982,118.68,Stay,Long,52558.65594432994,-14.456324577873204,Over,Under,Up,Up,Up
5106,5/7/1982,119.470001,Stay,Long,52908.51599450416,-13.886897638817297,Over,Under,Up,Up,Up
5107,5/10/1982,118.379997,Stay,Long,52425.79653702233,-14.672564544655009,Over,Under,Up,Up,Up
5108,5/11/1982,119.419998,Stay,Long,52886.37165280224,-13.922939435262627,Over,Under,Down,Down,Up
5109,5/12/1982,119.169998,Stay,Long,52775.65658719656,-14.103137605599091,Over,Under,Up,Down,Up
5110,5/13/1982,118.220001,Stay,Long,52354.94066647574,-14.787888490499624,Over,Under,Down,Up,Down
5111,5/14/1982,118.010002,Stay,Long,52261.94045422723,-14.939254232789567,Over,Under,Down,Down,Down
5112,5/17/1982,116.709999,Stay,Long,51686.220784496894,-15.876286880917235,Over,Under,Down,Down,Down
5113,5/18/1982,115.839996,Stay,Long,51300.93102760833,-16.50337867606617,Over,Under,Down,Down,Down
5114,5/19/1982,114.889999,Stay,Long,50880.21510688752,-17.188129560966704,Over,Under,Down,Down,Down
5115,5/20/1982,114.589996,Stay,Long,50747.35569957991,-17.404369527748507,Over,Under,Down,Down,Down
5116,5/21/1982,114.889999,Stay,Long,50880.21510688752,-17.188129560966704,Over,Under,Down,Down,Down
5117,5/24/1982,114.790001,Stay,Long,50835.92996636577,-17.260207387515912,Over,Under,Up,Equal,Down
5118,5/25/1982,114.400002,Stay,Long,50663.21490688117,-17.541315812448122,Over,Under,Down,Up,Down
5119,5/26/1982,113.110001,Stay,Long,50091.92472549558,-18.47113909217697,Over,Under,Down,Down,Down
5120,5/27/1982,112.660004,Stay,Long,49892.638935986135,-18.79549363640457,Under,Under,Down,Down,Down
5121,5/28/1982,111.879997,Stay,Long,49547.20483127457,-19.357716973403104,Under,Under,Down,Down,Down
5122,6/1/1982,111.68,Stay,Long,49458.63410737081,-19.50187334729423,Under,Under,Down,Down,Down
5123,6/2/1982,112.040001,Stay,Long,49618.06424470326,-19.242387261217033,Under,Under,Down,Down,Down
5124,6/3/1982,111.860001,Stay,Long,49538.34939746716,-19.372129943859306,Under,Under,Up,Up,Down
5125,6/4/1982,110.089996,Stay,Long,48754.484518677615,-20.64793659380487,Under,Under,Down,Up,Down
5126,6/7/1982,110.120003,Stay,Long,48767.77342657213,-20.62630776781573,Under,Under,Down,Down,Down
5127,6/8/1982,109.629997,Stay,Long,48550.76924082342,-20.979500506431293,Under,Under,Up,Down,Down
5128,6/9/1982,108.989998,Stay,Long,48267.339115733135,-21.440807101699953,Under,Under,Down,Down,Down
5129,6/10/1982,109.610001,Stay,Long,48541.91380701601,-20.99391347688748,Under,Over,Down,Down,Down
5130,6/11/1982,111.239998,Stay,Long,49263.77470618428,-19.819023568671767,Under,Over,Up,Down,Down
5131,6/14/1982,109.959999,Change,Short,48696.91401314345,-20.741637480001796,Under,Over,Up,Up,Up
5132,6/15/1982,109.690002,Change,Long,48816.484955416796,-20.54702561841646,Under,Over,Down,Up,Up
5133,6/16/1982,108.870003,Change,Short,48451.552253100344,-21.14098457868636,Under,Over,Down,Down,Up
5134,6/17/1982,107.599998,Change,Long,49016.75581628201,-20.221067786912737,Under,Over,Down,Down,Down
5135,6/18/1982,107.279999,Stay,Long,48870.981530631434,-20.45832781482886,Under,Over,Down,Down,Down
5136,6/21/1982,107.199997,Stay,Long,48834.53693424013,-20.517644490047683,Under,Over,Down,Down,Down
5137,6/22/1982,108.300003,Stay,Long,49335.64034038002,-19.702056146746884,Under,Over,Down,Down,Down
5138,6/23/1982,110.139999,Change,Short,50173.84328007651,-18.337809688709285,Under,Over,Up,Up,Up
5139,6/24/1982,109.830002,Stay,Short,50315.06119397257,-18.10796554271533,Under,Over,Up,Up,Up
5140,6/25/1982,109.139999,Change,Long,50629.38934631605,-17.596369784471666,Under,Over,Down,Up,Up
5141,6/28/1982,110.260002,Change,Short,51148.9520041464,-16.750737441628395,Under,Over,Down,Down,Up
5142,6/29/1982,110.209999,Stay,Short,51172.14809520999,-16.712983833790563,Under,Over,Up,Up,Up
5143,6/30/1982,109.610001,Change,Long,51450.48356000151,-16.25996923075711,Under,Over,Down,Up,Up
5144,7/1/1982,108.709999,Change,Short,51028.026323595055,-16.947554254795016,Under,Over,Down,Down,Up
5145,7/2/1982,107.650002,Change,Long,51525.58455482024,-16.13773598469661,Under,Over,Down,Down,Down
5146,7/6/1982,107.290001,Stay,Long,51353.2737176563,-16.418186503478516,Under,Over,Down,Down,Down
5147,7/7/1982,107.220001,Stay,Long,51319.768925721066,-16.472718397319742,Under,Over,Down,Down,Down
5148,7/8/1982,107.529999,Stay,Long,51468.146332725904,-16.23122156836272,Under,Over,Down,Down,Down
5149,7/9/1982,108.830002,Change,Short,52090.37961887131,-15.218484059944604,Under,Over,Up,Up,Down
5150,7/12/1982,109.57,Stay,Short,51736.18706140719,-15.79496252249768,Under,Over,Up,Up,Up
5151,7/13/1982,109.449997,Stay,Short,51793.625283501526,-15.701476938831572,Under,Over,Up,Up,Up
5152,7/14/1982,110.440002,Change,Long,51319.769404360944,-16.472717618292698,Under,Over,Down,Up,Up
5153,7/15/1982,110.470001,Change,Short,51333.70947801615,-16.450028964736095,Under,Over,Up,Up,Up
5154,7/16/1982,111.07,Stay,Short,51054.89917590436,-16.903816405827786,Under,Over,Up,Up,Up
5155,7/19/1982,110.730003,Stay,Short,51212.89054970182,-16.646672029572407,Under,Over,Up,Up,Up
5156,7/20/1982,111.540001,Change,Long,50836.49694389589,-17.259284583442337,Under,Under,Down,Up,Up
5157,7/21/1982,111.419998,Change,Short,50781.803272674224,-17.34830317751723,Under,Under,Up,Up,Up
5158,7/22/1982,111.480003,Change,Long,50754.4548418712,-17.39281507086542,Under,Under,Down,Up,Up
5159,7/23/1982,111.169998,Stay,Long,50613.3162129706,-17.622530173796992,Under,Under,Up,Down,Up
5160,7/26/1982,110.360001,Stay,Long,50244.54194806005,-18.222741603384453,Under,Under,Down,Down,Down
5161,7/27/1982,109.43,Stay,Long,49821.132435258056,-18.91187653811601,Under,Under,Down,Down,Down
5162,7/28/1982,107.739998,Stay,Long,49051.71076425512,-20.164175640983885,Under,Under,Down,Down,Down
5163,7/29/1982,107.720001,Stay,Long,49042.606558961255,-20.178993508158037,Under,Under,Down,Down,Down
5164,7/30/1982,107.089996,Stay,Long,48755.77879198808,-20.645830054092464,Under,Under,Down,Down,Down
5165,8/2/1982,108.980003,Stay,Long,49616.25845067915,-19.245326344325264,Under,Under,Down,Down,Down
5166,8/3/1982,107.830002,Change,Short,49092.68765545226,-20.097482271121294,Under,Under,Up,Up,Up
5167,8/4/1982,106.139999,Change,Long,49862.10978173375,-18.84518242724892,Under,Under,Down,Up,Up
5168,8/5/1982,105.160004,Stay,Long,49401.73086015914,-19.594488213912886,Under,Under,Down,Down,Down
5169,8/6/1982,103.709999,Stay,Long,48720.55214171895,-20.703164418578922,Under,Under,Down,Down,Down
5170,8/9/1982,103.080002,Stay,Long,48424.59416289738,-21.184861159563273,Under,Under,Down,Down,Down
5171,8/10/1982,102.839996,Stay,Long,48311.844910654836,-21.368370141378556,Under,Under,Down,Down,Down
5172,8/11/1982,102.599998,Stay,Long,48199.09941662674,-21.551873006380706,Under,Under,Down,Down,Down
5173,8/12/1982,102.419998,Stay,Long,48114.539591440465,-21.689501302034763,Under,Under,Down,Down,Down
5174,8/13/1982,103.849998,Stay,Long,48786.32042486481,-20.59612095322739,Under,Under,Down,Down,Down
5175,8/16/1982,104.089996,Change,Short,48899.065918892906,-20.412618088225255,Under,Under,Up,Up,Up
5176,8/17/1982,109.040001,Stay,Short,46573.66837738614,-24.197400041720517,Under,Under,Up,Up,Up
5177,8/18/1982,108.540001,Stay,Short,46808.55678068136,-23.81509922045919,Under,Under,Up,Up,Up
5178,8/19/1982,109.160004,Change,Long,46517.293751264864,-24.289154532628153,Under,Under,Down,Up,Up
5179,8/20/1982,113.019997,Change,Short,48162.18585166115,-21.61195296777536,Under,Under,Up,Up,Up
5180,8/23/1982,116.110001,Stay,Short,46845.41580316808,-23.755108031580242,Under,Under,Up,Up,Up
5181,8/24/1982,115.349998,Stay,Short,47169.28243478567,-23.22798758838439,Under,Under,Up,Up,Up
5182,8/25/1982,117.580002,Change,Long,46218.99160175771,-24.774666610452044,Over,Under,Down,Up,Up
5183,8/26/1982,118.550003,Stay,Long,46600.284911079965,-24.15407937306455,Over,Under,Up,Up,Up
5184,8/27/1982,117.110001,Stay,Long,46034.2410327637,-25.075363849072787,Over,Under,Up,Up,Up
5185,8/30/1982,117.660004,Stay,Long,46250.43922638119,-24.723482931089368,Over,Under,Down,Down,Up
5186,8/31/1982,119.510002,Stay,Long,46977.64657942468,-23.539891215212407,Over,Under,Up,Down,Up
5187,9/1/1982,118.25,Stay,Long,46482.358087626584,-24.346015291664592,Over,Under,Up,Up,Up
5188,9/2/1982,120.290001,Stay,Long,47284.25286125125,-23.04086345691627,Over,Under,Down,Up,Up
5189,9/3/1982,122.68,Stay,Long,48223.72676693471,-21.511789902591218,Over,Under,Up,Up,Up
5190,9/7/1982,121.370003,Stay,Long,47708.785966531184,-22.34989978002011,Over,Under,Up,Up,Up
5191,9/8/1982,122.199997,Stay,Long,48035.04455696316,-21.818886220747302,Over,Under,Down,Up,Up
5192,9/9/1982,121.970001,Stay,Long,47944.6364687541,-21.96603306106001,Over,Under,Up,Down,Up
5193,9/10/1982,120.970001,Stay,Long,47551.55098809764,-22.605813058593505,Over,Under,Down,Up,Down
5194,9/13/1982,122.239998,Stay,Long,48050.768369274905,-21.79329438106595,Over,Under,Down,Down,Down
5195,9/14/1982,123.099998,Stay,Long,48388.82188263946,-21.24308358318716,Over,Under,Up,Up,Up
5196,9/15/1982,124.290001,Stay,Long,48856.594783877095,-20.481743466782298,Over,Under,Up,Up,Up
5197,9/16/1982,123.769997,Stay,Long,48652.18876159381,-20.81443162461971,Over,Under,Up,Up,Up
5198,9/17/1982,122.550003,Stay,Long,48172.62683370581,-21.59495938293058,Over,Under,Down,Up,Up
5199,9/20/1982,122.510002,Stay,Long,48156.90302139407,-21.62055122261193,Over,Under,Down,Down,Down
5200,9/21/1982,124.879997,Stay,Long,49088.51364512248,-20.104275827357544,Over,Under,Down,Down,Down
5201,9/22/1982,123.989998,Stay,Long,48738.66796042371,-20.67367938538236,Over,Under,Up,Up,Up
5202,9/23/1982,123.809998,Stay,Long,48667.912573905545,-20.788839784938386,Over,Under,Down,Up,Up
5203,9/24/1982,123.32,Stay,Long,48475.30147455484,-21.10233070416979,Over,Under,Down,Down,Up
5204,9/27/1982,123.620003,Stay,Long,48593.228298008224,-20.910394785569753,Over,Under,Down,Down,Down
5205,9/28/1982,123.239998,Change,Short,48443.853849931365,-21.153514383532467,Over,Under,Up,Down,Down
5206,9/29/1982,121.629997,Change,Long,49076.72186687375,-20.12346794772355,Over,Under,Down,Down,Down
5207,9/30/1982,120.419998,Stay,Long,48588.497038732094,-20.918095311783436,Over,Under,Down,Down,Down
5208,10/1/1982,121.970001,Stay,Long,49213.91073601122,-19.90018141418939,Over,Under,Down,Down,Down
5209,10/4/1982,121.510002,Stay,Long,49028.30485309699,-20.202270748841876,Over,Under,Up,Up,Down
5210,10/5/1982,121.980003,Stay,Long,49217.94646226477,-19.893612927029203,Over,Under,Down,Up,Down
5211,10/6/1982,125.970001,Stay,Long,50827.87844389084,-17.27331192401661,Over,Under,Up,Up,Up
5212,10/7/1982,128.800003,Stay,Long,51969.761404199526,-15.414800446284627,Over,Under,Up,Up,Up
5213,10/8/1982,131.050003,Stay,Long,52877.61823988181,-13.937186358062437,Over,Under,Up,Up,Up
5214,10/11/1982,134.470001,Stay,Long,54257.55982313503,-11.691214257399462,Over,Under,Up,Up,Up
5215,10/12/1982,134.440002,Stay,Long,54245.45546881786,-11.71091512185839,Over,Under,Up,Up,Up
5216,10/13/1982,136.710007,Stay,Long,55161.384160499176,-10.22016340259848,Over,Under,Down,Up,Up
5217,10/14/1982,134.570007,Stay,Long,54297.91143678359,-11.62553857984091,Over,Under,Up,Up,Up
5218,10/15/1982,133.570007,Stay,Long,53894.419509813684,-12.28225595238409,Over,Under,Down,Up,Up
5219,10/18/1982,136.729996,Stay,Long,55169.449560627385,-10.207036279038705,Over,Under,Down,Down,Down
5220,10/19/1982,136.580002,Stay,Long,55108.928192533465,-10.30553994461595,Over,Under,Up,Up,Up
5221,10/20/1982,139.229996,Stay,Long,56178.17937805215,-8.565242847680722,Over,Under,Down,Up,Up
5222,10/21/1982,139.059998,Stay,Long,56109.58655745112,-8.676883487578325,Over,Under,Up,Up,Up
5223,10/22/1982,138.830002,Stay,Long,56016.785028215745,-8.82792585639377,Over,Under,Down,Up,Up
5224,10/25/1982,133.320007,Stay,Long,53793.54652807121,-12.446435295519898,Over,Under,Down,Down,Up
5225,10/26/1982,134.479996,Stay,Long,54261.5927249451,-11.684650367260897,Over,Under,Down,Down,Down
5226,10/27/1982,135.289993,Change,Short,54588.419975314944,-11.152711265653014,Over,Under,Up,Down,Down
5227,10/28/1982,133.589996,Change,Long,55274.355040688,-10.036293702481702,Over,Under,Up,Up,Down
5228,10/29/1982,133.720001,Stay,Long,55328.14606353573,-9.948744245281283,Over,Under,Down,Down,Up
5229,11/1/1982,135.470001,Change,Short,56052.228137175465,-8.770239187008377,Over,Under,Up,Down,Down
5230,11/2/1982,137.490005,Change,Long,55216.428888558,-10.130573433712087,Over,Under,Up,Up,Up
5231,11/3/1982,142.869995,Stay,Long,57377.0502024939,-6.613978782105501,Over,Under,Up,Up,Up
5232,11/4/1982,141.850006,Stay,Long,56967.419334522005,-7.280687802400609,Over,Under,Up,Up,Up
5233,11/5/1982,142.160004,Stay,Long,57091.91552988249,-7.07805967320172,Over,Under,Down,Up,Up
5234,11/8/1982,140.440002,Stay,Long,56401.15718624015,-8.202327531311616,Over,Under,Up,Down,Up
5235,11/9/1982,143.020004,Stay,Long,57437.294300100446,-6.515926397790118,Over,Under,Down,Down,Down
5236,11/10/1982,141.160004,Stay,Long,56690.31230869883,-7.7317030167035945,Over,Under,Up,Up,Up
5237,11/11/1982,141.75,Stay,Long,56927.256602784306,-7.346056058610861,Over,Under,Down,Up,Down
5238,11/12/1982,139.529999,Stay,Long,56035.69705015336,-8.797144934828328,Over,Under,Up,Down,Up
5239,11/15/1982,137.029999,Stay,Long,55031.6889971942,-10.431253293582987,Over,Under,Down,Down,Down
5240,11/16/1982,135.419998,Stay,Long,54385.107409485274,-11.483619730264339,Over,Under,Down,Down,Down
5241,11/17/1982,137.929993,Stay,Long,55393.129486640166,-9.842978206291376,Over,Under,Down,Down,Down
5242,11/18/1982,138.339996,Stay,Long,55557.78801213513,-9.574982474525584,Over,Under,Up,Up,Down
5243,11/19/1982,137.020004,Stay,Long,55027.674972998466,-10.437786458801291,Over,Under,Up,Up,Up
5244,11/22/1982,134.220001,Stay,Long,53903.18474887454,-12.267989781536548,Over,Under,Down,Down,Up
5245,11/23/1982,132.929993,Stay,Long,53385.11338072184,-13.111194923800706,Over,Under,Down,Down,Down
5246,11/24/1982,133.880005,Stay,Long,53766.64126008499,-12.490225903753792,Over,Under,Down,Down,Down
5247,11/26/1982,134.880005,Change,Short,54168.24448126865,-11.83658256025193,Over,Under,Up,Down,Down
5248,11/29/1982,134.199997,Change,Long,54441.33788449932,-11.392099857523908,Over,Under,Up,Up,Up
5249,11/30/1982,138.529999,Stay,Long,56197.90351186336,-8.533140145082774,Over,Under,Down,Up,Up
5250,12/1/1982,138.720001,Stay,Long,56274.98222506729,-8.40768799441789,Over,Under,Up,Up,Up
5251,12/2/1982,138.820007,Stay,Long,56315.55197587345,-8.341657280112802,Over,Under,Up,Up,Up
5252,12/3/1982,138.690002,Stay,Long,56262.81243571031,-8.427495359960336,Over,Under,Up,Up,Up
5253,12/6/1982,141.770004,Stay,Long,57512.28660348494,-6.393870056268069,Over,Under,Down,Down,Up
5254,12/7/1982,142.720001,Stay,Long,57897.67489575339,-5.766617886421499,Over,Under,Up,Up,Up
5255,12/8/1982,141.820007,Stay,Long,57532.57147888803,-6.360854699115515,Over,Under,Up,Up,Up
5256,12/9/1982,140.0,Stay,Long,56794.243474013674,-7.562546220126565,Over,Under,Down,Up,Up
5257,12/10/1982,139.570007,Stay,Long,56619.806851627094,-7.846456634863486,Over,Under,Down,Down,Down
5258,12/13/1982,139.949997,Stay,Long,56773.958598610596,-7.595561577279097,Over,Under,Down,Down,Down
5259,12/14/1982,137.399994,Change,Short,55739.4908040287,-9.279245751929388,Over,Under,Up,Down,Down
5260,12/15/1982,135.240005,Change,Long,56615.74038379435,-7.853075156554135,Over,Under,Down,Down,Down
5261,12/16/1982,135.300003,Stay,Long,56640.857442844645,-7.81219501020426,Over,Under,Down,Down,Down
5262,12/17/1982,137.490005,Change,Short,57557.66149555072,-6.320018566547702,Over,Under,Up,Down,Down
5263,12/20/1982,136.25,Change,Long,58076.766779187805,-5.475130639040637,Over,Under,Up,Up,Up
5264,12/21/1982,138.610001,Stay,Long,59082.72074377973,-3.837855143871949,Over,Under,Down,Up,Up
5265,12/22/1982,138.830002,Stay,Long,59176.49649987653,-3.685227138115754,Over,Under,Up,Up,Up
5266,12/23/1982,139.720001,Stay,Long,59555.85990799917,-3.0677809788028476,Over,Under,Up,Up,Up
5267,12/27/1982,142.169998,Stay,Long,60600.174802521804,-1.3680698128597957,Over,Under,Up,Up,Up
5268,12/28/1982,140.770004,Stay,Long,60003.4252610153,-2.3393303629964946,Over,Under,Up,Up,Up
5269,12/29/1982,141.240005,Stay,Long,60203.76389193629,-2.013262229972501,Over,Under,Down,Up,Up
5270,12/30/1982,140.330002,Stay,Long,59815.873748821716,-2.6445863745088616,Over,Under,Up,Down,Up
5271,12/31/1982,140.639999,Stay,Long,59948.01043484922,-2.4295226979783147,Over,Under,Down,Down,Down
5272,1/3/1983,138.339996,Change,Short,58967.63070771211,-4.025173950123728,Over,Under,Up,Down,Down
5273,1/4/1983,141.360001,Change,Long,57680.349048578304,-6.120334156321472,Over,Under,Down,Down,Down
5274,1/5/1983,141.960007,Stay,Long,57925.17470835769,-5.721859606337565,Over,Under,Up,Up,Up
5275,1/6/1983,145.270004,Stay,Long,59275.78153461081,-3.5236323135719227,Over,Under,Up,Up,Up
